2021-10-26 14:44:19.628 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第0页评论发生异常
2021-10-26 14:44:19.628 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第1页评论
2021-10-26 14:44:20.119 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第1页评论发生异常
2021-10-26 14:44:20.119 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第2页评论
2021-10-26 14:44:20.918 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第2页评论发生异常
2021-10-26 14:44:20.919 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第3页评论
2021-10-26 14:44:21.111 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第3页评论发生异常
2021-10-26 14:44:21.112 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第4页评论
2021-10-26 14:44:21.294 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第4页评论发生异常
2021-10-26 14:44:21.295 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第5页评论
2021-10-26 14:44:21.488 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第5页评论发生异常
2021-10-26 14:44:21.489 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第6页评论
2021-10-26 14:44:21.662 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第6页评论发生异常
2021-10-26 14:44:21.663 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第7页评论
2021-10-26 14:44:21.853 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第7页评论发生异常
2021-10-26 14:44:21.854 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第8页评论
2021-10-26 14:44:22.055 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第8页评论发生异常
2021-10-26 14:44:22.055 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第9页评论
2021-10-26 14:44:22.247 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第9页评论发生异常
2021-10-26 14:44:22.247 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第10页评论
2021-10-26 14:44:22.441 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第10页评论发生异常
2021-10-26 14:44:22.442 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第11页评论
2021-10-26 14:44:22.623 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第11页评论发生异常
2021-10-26 14:44:22.624 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第12页评论
2021-10-26 14:44:22.799 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第12页评论发生异常
2021-10-26 14:44:22.800 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第13页评论
2021-10-26 14:44:22.970 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第13页评论发生异常
2021-10-26 14:44:22.971 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第14页评论
2021-10-26 14:44:23.155 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第14页评论发生异常
2021-10-26 14:44:23.155 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第15页评论
2021-10-26 14:44:23.351 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第15页评论发生异常
2021-10-26 14:44:23.351 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第16页评论
2021-10-26 14:44:23.530 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第16页评论发生异常
2021-10-26 14:44:23.531 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第17页评论
2021-10-26 14:44:23.703 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第17页评论发生异常
2021-10-26 14:44:23.704 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第18页评论
2021-10-26 14:44:23.885 | ERROR    | __main__:get_title_comments:38 - id:6257026	爬虫第18页评论发生异常
2021-10-26 14:44:23.885 | INFO     | __main__:get_title_comments:28 - 开始id:6257026	爬虫第19页评论
